SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,5335 Bent Tree Forest Dr #106,Dallas,TX,75248,145000,2,1.0,Bent Tree Forest Drive Condos,878,381847,1981,8,165,230,Active,,,http://www.redfin.com/TX/Dallas/5335-Bent-Tree-Forest-Dr-75248/unit-106/home/31131998,NTREIS,14048396,N,Y,32.9654171,-96.8153058
MLS Listing,,Condo/Co-op,12834 Midway Rd #2103,Dallas,TX,75244,124900,2,2.0,Las Colonitas Condo,851,347130,1970,8,147,280,Active,,,http://www.redfin.com/TX/Dallas/12834-Midway-Rd-75244/unit-2103/home/146802311,NTREIS,14048549,N,Y,32.9236547,-96.8374868
MLS Listing,,Condo/Co-op,5325 Bent Tree Forest Dr #3302,Dallas,TX,75248,147900,2,1.0,Parkway Quarter Condos,835,111688,1983,8,177,246,Active,,,http://www.redfin.com/TX/Dallas/5325-Bent-Tree-Forest-Dr-75248/unit-3302/home/31178758,NTREIS,14049343,N,Y,32.9654154,-96.8155831
MLS Listing,,Single Family Residential,1411 Owega Ave,Dallas,TX,75216,84900,3,2.0,Glendale Acres,1301,7536,1939,8,65,,Active,,,http://www.redfin.com/TX/Dallas/1411-Owega-Ave-75216/home/30844395,NTREIS,14049339,N,Y,32.6861206,-96.8018084
MLS Listing,,Single Family Residential,2822 Bentley Ave,Dallas,TX,75211,99900,2,1.0,Sunset Crest,900,8538,1925,8,111,,Active,,,http://www.redfin.com/TX/Dallas/2822-Bentley-Ave-75211/home/30837115,NTREIS,14049298,N,Y,32.7279377,-96.8670364
MLS Listing,,Single Family Residential,2431 E Pentagon Pkwy,Dallas,TX,75241,127000,4,1.0,Arden Terrace Rev,1223,6621,1959,8,104,,Active,,,http://www.redfin.com/TX/Dallas/2431-E-Pentagon-Pkwy-75241/home/30944894,NTREIS,14049080,N,Y,32.6842767,-96.7790657
MLS Listing,,Condo/Co-op,8404 Forest Ln #302,Dallas,TX,75243,110000,1,1.5,Frst Point Twnhm Condos,928,204906,1984,8,119,274,Active,,,http://www.redfin.com/TX/Dallas/8404-Forest-Ln-75243/unit-302/home/31169537,NTREIS,14049114,N,Y,32.9083925,-96.7580932
MLS Listing,,Condo/Co-op,5620 Live Oak St #301,Dallas,TX,75206,125000,1,1.0,Embassy Oaks Condo,598,19515,1982,8,209,205,Active,,,http://www.redfin.com/TX/Dallas/5620-Live-Oak-St-75206/unit-301/home/147394626,NTREIS,14048436,N,Y,32.8090613,-96.7645811
MLS Listing,,Condo/Co-op,15927 Stillwood St #1092,Dallas,TX,75248,99000,1,1.0,Prestonwood Country Club Condos,670,481382,1968,8,148,237,Active,,,http://www.redfin.com/TX/Dallas/15927-Stillwood-St-75248/unit-1092/home/31088382,NTREIS,14047218,N,Y,32.9654114,-96.8064092
MLS Listing,,Single Family Residential,4115 Marshall Dr,Dallas,TX,75210,99900,3,2.0,Calhoun J I,1018,4356,1947,8,98,,Active,,,http://www.redfin.com/TX/Dallas/4115-Marshall-St-75210/home/30805076,NTREIS,14048983,N,Y,32.769753,-96.7442428
MLS Listing,,Condo/Co-op,9601 Forest Ln #1513,Dallas,TX,75243,89000,1,1.0,Forestwood On Creek Condos,685,169448,1983,8,130,147,Active,,,http://www.redfin.com/TX/Dallas/9601-Forest-Ln-75243/unit-1513/home/31169363,NTREIS,14048708,N,Y,32.9103198,-96.7278664
MLS Listing,,Condo/Co-op,5335 Bent Tree Forest Dr #129,Dallas,TX,75248,120000,1,1.0,Bent Tree Forest Drive Condos,552,381847,1981,8,217,147,Active,,,http://www.redfin.com/TX/Dallas/5335-Bent-Tree-Forest-Dr-75248/unit-129/home/160721844,NTREIS,14045422,N,Y,32.9656014,-96.8170549
MLS Listing,,Single Family Residential,533 Hoke Smith Dr,Dallas,TX,75224,135000,3,2.0,Wynnewood Park 02,1036,7405,1950,9,130,,Active,,,http://www.redfin.com/TX/Dallas/533-Hoke-Smith-Dr-75224/home/30893741,NTREIS,14048456,N,Y,32.7122217,-96.832441
MLS Listing,,Single Family Residential,10354 Brockton Dr,Dallas,TX,75217,140000,4,1.5,Nantucket Village,1362,2962,1983,9,103,,Active,,,http://www.redfin.com/TX/Dallas/10354-Brockton-Dr-75217/home/31144044,NTREIS,14047438,N,Y,32.7451224,-96.6459191
MLS Listing,,Condo/Co-op,7929 ROYAL Ln #221,Dallas,TX,75230,145900,2,2.0,PARK ROYAL CONDOS,992,101713,1964,9,147,303,Active,,,http://www.redfin.com/TX/Dallas/7929-Royal-Ln-75230/unit-221/home/30995584,NTREIS,14047831,N,Y,32.8988842,-96.7704164
MLS Listing,,Single Family Residential,4733 Haas Dr,Dallas,TX,75216,97900,3,1.0,Ann Arbor,1077,7536,1954,10,91,,Active,,,http://www.redfin.com/TX/Dallas/4733-Haas-Dr-75216/home/30886156,NTREIS,14047479,N,Y,32.7020692,-96.7669863
MLS Listing,,Single Family Residential,1214 Taperwicke Dr,Dallas,TX,75232,139900,3,2.0,High Mdw Add Corr,1249,7754,1975,10,112,,Active,,,http://www.redfin.com/TX/Dallas/1214-Taperwicke-Dr-75232/home/31033463,NTREIS,14047185,N,Y,32.6516804,-96.8416116
MLS Listing,,Condo/Co-op,2702 Douglas Ave #111,Dallas,TX,75219,125000,1,1.0,Nonesuch Place Condo,713,70567,1966,10,175,208,Active,,,http://www.redfin.com/TX/Dallas/2702-Douglas-Ave-75219/unit-111/home/147422058,NTREIS,14037323,N,Y,32.8098612,-96.816494
MLS Listing,,Single Family Residential,4316 Pensacola Ct,Dallas,TX,75211,140000,2,1.0,Dallas Park,712,5793,1942,11,197,,Active,,,http://www.redfin.com/TX/Dallas/4316-Pensacola-Ct-75211/home/30853456,NTREIS,14046756,N,Y,32.74407,-96.890428
MLS Listing,,Condo/Co-op,5335 Bent Tree Forest Dr #153,Dallas,TX,75248,123500,1,1.0,Bent Tree Forest Drive Condos,678,381847,1981,11,182,176,Active,,,http://www.redfin.com/TX/Dallas/5335-Bent-Tree-Forest-Dr-75248/unit-153/home/31132084,NTREIS,14046127,N,Y,32.9654171,-96.8153058
MLS Listing,,Condo/Co-op,5335 Bent Tree Forest Dr #259,Dallas,TX,75248,124900,1,1.0,Bent Tree Forest Drive Condos,560,381847,1981,11,223,147,Active,,,http://www.redfin.com/TX/Dallas/5335-Bent-Tree-Forest-Dr-75248/unit-259/home/31132133,NTREIS,14046106,N,Y,32.9656014,-96.8170549
MLS Listing,,Single Family Residential,2767 Exeter Ave,Dallas,TX,75216,110000,3,2.0,Southgate 01,1800,6578,1949,11,61,,Active,,,http://www.redfin.com/TX/Dallas/2767-Exeter-Ave-75216/home/30904730,NTREIS,14045879,N,Y,32.7077438,-96.7781976
MLS Listing,,Single Family Residential,10616 Tandem Trl,Dallas,TX,75217,120900,2,2.0,Frst Grove Add 04,1053,8407,1980,12,115,,Active,,,http://www.redfin.com/TX/Dallas/10616-Tandem-Trl-75217/home/30940026,NTREIS,14045784,N,Y,32.7262029,-96.6416606
MLS Listing,,Single Family Residential,3220 Utah Ave,Dallas,TX,75216,147000,3,1.0,Trinity Heights Annex,1049,9845,1948,12,140,,Active,,,http://www.redfin.com/TX/Dallas/3220-Utah-Ave-75216/home/30895928,NTREIS,14045757,N,Y,32.7051375,-96.8092899
MLS Listing,,Single Family Residential,3214 Garden Ln,Dallas,TX,75215,75000,2,1.0,dallas,708,7579,1935,12,106,,Active,,,http://www.redfin.com/TX/Dallas/3214-Garden-Ln-75215/home/30845867,NTREIS,14045705,N,Y,32.7580948,-96.7457821
MLS Listing,,Single Family Residential,1617 Caldwell St,Dallas,TX,75223,85000,3,1.0,Dickermans P L,880,3615,1925,12,97,,Active,,,http://www.redfin.com/TX/Dallas/1617-Caldwell-St-75223/home/30798468,NTREIS,14045666,N,Y,32.7810338,-96.7495352
MLS Listing,,Vacant Land,3903 CANADA,Dallas,TX,75212,75000,0,,LEDBETTER GARDENS,,9879,,12,,,Active,,,http://www.redfin.com/TX/Dallas/3903-Canada-Dr-75212/home/30980349,NTREIS,14045627,N,Y,32.7929671,-96.8856318
MLS Listing,,Single Family Residential,12320 Fish Rd,Dallas,TX,75253,149900,4,2.0,Tortoise I Add #1,1427,11369,2008,12,105,,Active,,,http://www.redfin.com/TX/Dallas/12320-Fish-Rd-75253/home/30788667,NTREIS,14045059,N,Y,32.7008901,-96.5902889
MLS Listing,,Single Family Residential,4028 Wood Oak Dr,Balch Springs,TX,75180,149000,5,3.0,Elam Acres Estates,2726,12981,1968,13,55,,Active,,,http://www.redfin.com/TX/Balch-Springs/4028-Wood-Oak-Dr-75180/home/31198157,NTREIS,14044535,N,Y,32.7131667,-96.6361213
MLS Listing,,Condo/Co-op,12888 Montfort Dr #217,Dallas,TX,75230,129900,2,2.0,Valley View Condo Ph 01 & 02,1053,219760,1968,14,123,259,Active,,,http://www.redfin.com/TX/Dallas/12888-Montfort-Dr-75230/unit-217/home/30964062,NTREIS,14041099,N,Y,32.9232809,-96.811069
MLS Listing,,Single Family Residential,1203 S Marsalis Ave,Dallas,TX,75216,120000,2,1.0,Marsalis Manor,880,11238,1948,14,136,,Active,,,http://www.redfin.com/TX/Dallas/1203-S-Marsalis-Ave-75216/home/30835087,NTREIS,14044421,N,Y,32.7348349,-96.814466
MLS Listing,,Single Family Residential,2708 Ingersoll St,Dallas,TX,75212,89000,2,1.0,Westwood 02,888,7492,1952,15,100,,Active,,,http://www.redfin.com/TX/Dallas/2708-Ingersoll-St-75212/home/30986099,NTREIS,14044118,N,Y,32.7766703,-96.9060829
MLS Listing,,Single Family Residential,10221 Oak Gate Ln,Dallas,TX,75217,100000,3,1.5,Heritage Place,1096,8407,1982,15,91,,Active,,,http://www.redfin.com/TX/Dallas/10221-Oak-Gate-Ln-75217/home/31142941,NTREIS,14043935,N,Y,32.7428057,-96.6473804
MLS Listing,,Condo/Co-op,12834 Midway Rd #2106,Dallas,TX,75244,127000,2,2.0,Las Colonitas Condo,851,434555,1970,15,149,280,Active,,,http://www.redfin.com/TX/Dallas/12834-Midway-Rd-75244/unit-2106/home/146678666,NTREIS,14043028,N,Y,32.9236547,-96.8374868
MLS Listing,,Condo/Co-op,12806 Midway Rd #1018,Dallas,TX,75244,139000,2,2.0,Las Colonitas Condo,987,347565,1970,15,141,324,Active,,,http://www.redfin.com/TX/Dallas/12806-Midway-Rd-75244/unit-1018/home/31096938,NTREIS,14041727,N,Y,32.9229939,-96.8379841
MLS Listing,,Condo/Co-op,5916 Birchbrook Dr #235,Dallas,TX,75206,150000,2,2.0,Summerset Village Condo,1004,138826,1969,15,149,275,Active,,,http://www.redfin.com/TX/Dallas/5916-Birchbrook-Dr-75206/unit-235/home/160689960,NTREIS,14041236,N,Y,32.8468648,-96.7655775
MLS Listing,,Condo/Co-op,8110 Skillman St #1031,Dallas,TX,75231,109000,3,2.0,Windtree Condos,962,343035,1980,16,113,301,Active,,,http://www.redfin.com/TX/Dallas/8110-Skillman-St-75231/unit-1031/home/31064748,NTREIS,14043518,N,Y,32.8893892,-96.7302036
MLS Listing,,Condo/Co-op,12484 Abrams Rd #1627,Dallas,TX,75243,109900,2,2.0,Creekbend Condos Ph I-Vi,998,783644,1982,16,110,207,Active,,,http://www.redfin.com/TX/Dallas/12484-Abrams-Rd-75243/unit-1627/home/108477623,NTREIS,14043437,N,Y,32.9184443,-96.735288
MLS Listing,,Single Family Residential,1523 E Ann Arbor Ave,Dallas,TX,75216,139500,4,3.0,Bellevue,1806,9104,1946,16,77,,Active,,,http://www.redfin.com/TX/Dallas/1523-Ann-Arbor-Ave-75216/home/30843969,NTREIS,14043385,N,Y,32.6939478,-96.8018398
MLS Listing,,Single Family Residential,3719 Barnabus Dr,Dallas,TX,75241,120000,3,1.0,Highland Hills,864,7536,1958,16,139,,Active,,,http://www.redfin.com/TX/Dallas/3719-Barnabus-Dr-75241/home/30944696,NTREIS,14043276,N,Y,32.6762684,-96.7607958
MLS Listing,,Condo/Co-op,9829 Valley Meadow Ct,Dallas,TX,75220,109900,2,1.5,Colony Square Condo,1031,192797,1968,16,107,230,Active,,,http://www.redfin.com/TX/Dallas/9829-Valley-Meadow-Ct-75220/home/30933347,NTREIS,14042735,N,Y,32.8747943,-96.8751764
MLS Listing,,Condo/Co-op,12888 Montfort Dr #142,Dallas,TX,75230,92900,1,1.0,Valley View Condo Ph 01 & 02,672,219760,1968,16,138,165,Active,,,http://www.redfin.com/TX/Dallas/12888-Montfort-Dr-75230/unit-142/home/30964371,NTREIS,14041089,N,Y,32.923901,-96.8110578
MLS Listing,,Condo/Co-op,6646 E Lovers Ln #102,Dallas,TX,75214,79900,2,1.0,Oaks on the Lane Condominium Ph I,848,,1979,16,94,328,Active,,,http://www.redfin.com/TX/Dallas/6646-E-Lovers-Ln-75214/unit-102/home/30870490,NTREIS,14042003,N,Y,32.8552721,-96.7452741
MLS Listing,,Single Family Residential,2703 Clymer St,Dallas,TX,75212,115000,3,1.0,Westwood 02,1258,7492,1945,17,91,,Active,,,http://www.redfin.com/TX/Dallas/2703-Clymer-St-75212/home/30987012,NTREIS,14042081,N,Y,32.7756229,-96.9097737
MLS Listing,,Single Family Residential,2114 Costa Mesa,Dallas,TX,75228,129500,2,1.0,Casa View Heights 08,962,,1953,17,135,,Active,,,http://www.redfin.com/TX/Dallas/2114-Costa-Mesa-Dr-75228/home/30989047,NTREIS,14040602,N,Y,32.8530952,-96.6743998
MLS Listing,,Single Family Residential,1310 E Ann Arbor Ave,Dallas,TX,75216,149900,3,1.5,Belmead,1338,8538,1953,17,112,,Active,,,http://www.redfin.com/TX/Dallas/1310-Ann-Arbor-Ave-75216/home/30851587,NTREIS,14042166,N,Y,32.6921866,-96.8067786
MLS Listing,,Single Family Residential,4701 S Denley Dr,Dallas,TX,75216,80000,2,1.0,Glendale Acres,804,7013,1938,18,100,,Active,,,http://www.redfin.com/TX/Dallas/4701-S-Denley-Dr-75216/home/30844348,NTREIS,14041594,N,Y,32.6913708,-96.7934699
MLS Listing,,Vacant Land,3715 Savage St,Dallas,TX,75209,110000,0,,Webster & Woods North Park,,2875,,18,,,Active,,,http://www.redfin.com/TX/Dallas/3715-Savage-St-75209/home/30817572,NTREIS,14041833,N,Y,32.838512,-96.830405
